,lat,lon,activity
1635,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1636,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1637,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1638,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1639,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1640,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1641,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1642,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1643,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1644,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1645,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1646,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1647,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1648,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1649,-43.59600976109505,172.57509064860642,activity_21767060640.gpx
1650,-43.596012275666,172.57508570328355,activity_21767060640.gpx
1651,-43.59601420350373,172.57508226670325,activity_21767060640.gpx
1652,-43.59601537697017,172.5750850327313,activity_21767060640.gpx
1653,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1654,-43.596016466617584,172.5750836916268,activity_21767060640.gpx
1655,-43.59601973555982,172.57508654147387,activity_21767060640.gpx
1656,-43.59602107666433,172.57508578710258,activity_21767060640.gpx
1657,-43.596019400283694,172.57508385926485,activity_21767060640.gpx
1658,-43.59601965174079,172.57508763112128,activity_21767060640.gpx
1659,-43.59601923264563,172.57508520036936,activity_21767060640.gpx
1660,-43.59601856209338,172.57508377544582,activity_21767060640.gpx
1661,-43.59601688571274,172.57508377544582,activity_21767060640.gpx
1662,-43.596015544608235,172.5750829372555,activity_21767060640.gpx
1663,-43.596014119684696,172.5750824343413,activity_21767060640.gpx
1664,-43.59601143747568,172.57508201524615,activity_21767060640.gpx
1665,-43.59601168893278,172.57508193142712,activity_21767060640.gpx
1666,-43.59601269476116,172.57508302107453,activity_21767060640.gpx
1667,-43.59601152129471,172.57508352398872,activity_21767060640.gpx
1668,-43.59601051546633,172.57508461363614,activity_21767060640.gpx
1669,-43.59600909054279,172.57508570328355,activity_21767060640.gpx
1670,-43.596008755266666,172.5750879663974,activity_21767060640.gpx
1671,-43.596013113856316,172.57509022951126,activity_21767060640.gpx
1672,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1673,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1674,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1675,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1676,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1677,-43.5960085876286,172.57509064860642,activity_21767060640.gpx
1678,-43.59601378440857,172.57509073242545,activity_21767060640.gpx
1679,-43.596017053350806,172.57509022951126,activity_21767060640.gpx
1680,-43.596023339778185,172.5750987790525,activity_21767060640.gpx
1681,-43.596030632033944,172.5751146208495,activity_21767060640.gpx
1682,-43.59603524208069,172.57512384094298,activity_21767060640.gpx
1683,-43.59604077413678,172.57513071410358,activity_21767060640.gpx
1684,-43.59604756347835,172.57514605298638,activity_21767060640.gpx
1685,-43.596054185181856,172.5751603860408,activity_21767060640.gpx
1686,-43.59605913050473,172.57517430000007,activity_21767060640.gpx
1687,-43.59606550075114,172.57518989033997,activity_21767060640.gpx
1688,-43.596072709187865,172.57520623505116,activity_21767060640.gpx
1689,-43.596078073605895,172.57521914318204,activity_21767060640.gpx
1690,-43.59608075581491,172.575224339962,activity_21767060640.gpx
1691,-43.59608578495681,172.57523263804615,activity_21767060640.gpx
1692,-43.59609290957451,172.57524328306317,activity_21767060640.gpx
1693,-43.596104392781854,172.57525267079473,activity_21767060640.gpx
1694,-43.59611352905631,172.57525216788054,activity_21767060640.gpx
1695,-43.596120150759816,172.57524646818638,activity_21767060640.gpx
1696,-43.59612853266299,172.57524479180574,activity_21767060640.gpx
1697,-43.59614806249738,172.5752433668822,activity_21767060640.gpx
1698,-43.59616323374212,172.57524487562478,activity_21767060640.gpx
1699,-43.596173878759146,172.57524806074798,activity_21767060640.gpx
1700,-43.59618594869971,172.57525694556534,activity_21767060640.gpx
1701,-43.59619122929871,172.57526046596467,activity_21767060640.gpx
1702,-43.59619558788836,172.57526515983045,activity_21767060640.gpx
1703,-43.596204556524754,172.57527211681008,activity_21767060640.gpx
1704,-43.59621402807534,172.57527697831392,activity_21767060640.gpx
1705,-43.59622064977884,172.57528653368354,activity_21767060640.gpx
1706,-43.59623515047133,172.57530061528087,activity_21767060640.gpx
1707,-43.596247555688024,172.57531033828855,activity_21767060640.gpx
1708,-43.596254009753466,172.57532458752394,activity_21767060640.gpx
1709,-43.59626884572208,172.57534923031926,activity_21767060640.gpx
1710,-43.59627915546298,172.57537043653429,activity_21767060640.gpx
1711,-43.59628703445196,172.57539524696767,activity_21767060640.gpx
1712,-43.59629918821156,172.57543330080807,activity_21767060640.gpx
1713,-43.59629918821156,172.57546054199338,activity_21767060640.gpx
1714,-43.59628896228969,172.57548795081675,activity_21767060640.gpx
1715,-43.59628410078585,172.5755239930004,activity_21767060640.gpx
1716,-43.596280412748456,172.57554662413895,activity_21767060640.gpx
1717,-43.59625861980021,172.57557545788586,activity_21767060640.gpx
1718,-43.596243700012565,172.5755927246064,activity_21767060640.gpx
1719,-43.59622341580689,172.57561300881207,activity_21767060640.gpx
1720,-43.596211010590196,172.5756426807493,activity_21767060640.gpx
1721,-43.59619843773544,172.57566413842142,activity_21767060640.gpx
1722,-43.59618242830038,172.57570026442409,activity_21767060640.gpx
1723,-43.59617521986365,172.57572415284812,activity_21767060640.gpx
1724,-43.59616382047534,172.5757600273937,activity_21767060640.gpx
1725,-43.59616197645664,172.5757985841483,activity_21767060640.gpx
1726,-43.59615803696215,172.57582465186715,activity_21767060640.gpx
1727,-43.59616365283728,172.57586094550788,activity_21767060640.gpx
1728,-43.59616775996983,172.5758927129209,activity_21767060640.gpx
1729,-43.59616482630372,172.57591634988785,activity_21767060640.gpx
1730,-43.59617354348302,172.57595356553793,activity_21767060640.gpx
1731,-43.5961830150336,172.5759788788855,activity_21767060640.gpx
1732,-43.59619474969804,172.57601198740304,activity_21767060640.gpx
1733,-43.59621427953243,172.57604266516864,activity_21767060640.gpx
1734,-43.59622836112976,172.57606454193592,activity_21767060640.gpx
1735,-43.59624923206866,172.57609111256897,activity_21767060640.gpx
1736,-43.596267672255635,172.57611030712724,activity_21767060640.gpx
1737,-43.59628552570939,172.5761352851987,activity_21767060640.gpx
1738,-43.59630078077316,172.57615766488016,activity_21767060640.gpx
1739,-43.59631528146565,172.5761762727052,activity_21767060640.gpx
1740,-43.596331626176834,172.5762003287673,activity_21767060640.gpx
1741,-43.59634746797383,172.57621818222106,activity_21767060640.gpx
1742,-43.596359035000205,172.5762420706451,activity_21767060640.gpx
1743,-43.596377559006214,172.57626847364008,activity_21767060640.gpx
1744,-43.59639197587967,172.5762890931219,activity_21767060640.gpx
1745,-43.59641058370471,172.5763118918985,activity_21767060640.gpx
1746,-43.59642977826297,172.5763332657516,activity_21767060640.gpx
1747,-43.596443608403206,172.5763568188995,activity_21767060640.gpx
1748,-43.596463557332754,172.57638104259968,activity_21767060640.gpx
1749,-43.59648224897683,172.57640132680535,activity_21767060640.gpx
1750,-43.59650303609669,172.57642949,activity_21767060640.gpx
1751,-43.59652583487332,172.57646268233657,activity_21767060640.gpx
1752,-43.59653991647065,172.57648330181837,activity_21767060640.gpx
1753,-43.59655709937215,172.5765029154718,activity_21767060640.gpx
1754,-43.59657419845462,172.57652412168682,activity_21767060640.gpx
1755,-43.59659146517515,172.57654163986444,activity_21767060640.gpx
1756,-43.59660839661956,172.57656695321202,activity_21767060640.gpx
1757,-43.59662365168333,172.57659872062504,activity_21767060640.gpx
1758,-43.59663404524326,172.57661833427846,activity_21767060640.gpx
1759,-43.59664712101221,172.57665018551052,activity_21767060640.gpx
1760,-43.59666220843792,172.57667960599065,activity_21767060640.gpx
1761,-43.59666673466563,172.5767027400434,activity_21767060640.gpx
1762,-43.59668014571071,172.57673425599933,activity_21767060640.gpx
1763,-43.59669062308967,172.57675814442337,activity_21767060640.gpx
1764,-43.59669498167932,172.57678194902837,activity_21767060640.gpx
1765,-43.59670537523925,172.57681841030717,activity_21767060640.gpx
1766,-43.596715684980154,172.5768451485783,activity_21767060640.gpx
1767,-43.59671887010336,172.57686987519264,activity_21767060640.gpx
1768,-43.59673077240586,172.57690181024373,activity_21767060640.gpx
1769,-43.59673881903291,172.57692150771618,activity_21767060640.gpx
1770,-43.59674611128867,172.57694757543504,activity_21767060640.gpx
1771,-43.59676145017147,172.5769796781242,activity_21767060640.gpx
1772,-43.596769999712706,172.57700289599597,activity_21767060640.gpx
1773,-43.59678005799651,172.57703315466642,activity_21767060640.gpx
1774,-43.59679363667965,172.57706760428846,activity_21767060640.gpx
1775,-43.59680394642055,172.57709266617894,activity_21767060640.gpx
1776,-43.596812998875976,172.57712326012552,activity_21767060640.gpx
1777,-43.59682557173073,172.5771593861282,activity_21767060640.gpx
1778,-43.596836468204856,172.57718537002802,activity_21767060640.gpx
1779,-43.5968429222703,172.57721604779363,activity_21767060640.gpx
1780,-43.5968550760299,172.57725250907242,activity_21767060640.gpx
1781,-43.59686505049467,172.57727664895356,activity_21767060640.gpx
1782,-43.596871588379145,172.5773074105382,activity_21767060640.gpx
1783,-43.59687963500619,172.57734077051282,activity_21767060640.gpx
1784,-43.59688399359584,172.57736407220364,activity_21767060640.gpx
1785,-43.596889693289995,172.57739449851215,activity_21767060640.gpx
1786,-43.596892124041915,172.57742827758193,activity_21767060640.gpx
1787,-43.5968928784132,172.57745635695755,activity_21767060640.gpx
1788,-43.59689279459417,172.57748326286674,activity_21767060640.gpx
1789,-43.59689271077514,172.57751603610814,activity_21767060640.gpx
1790,-43.596890615299344,172.57753858342767,activity_21767060640.gpx
1791,-43.59688885509968,172.57756792008877,activity_21767060640.gpx
1792,-43.59689153730869,172.57760538719594,activity_21767060640.gpx
1793,-43.59689723700285,172.57762952707708,activity_21767060640.gpx
1794,-43.596894554793835,172.5776576064527,activity_21767060640.gpx
1795,-43.59689279459417,172.57769851014018,activity_21767060640.gpx
1796,-43.59689279459417,172.57772382348776,activity_21767060640.gpx
1797,-43.59688994474709,172.57775634527206,activity_21767060640.gpx
1798,-43.596889190375805,172.57779758423567,activity_21767060640.gpx
1799,-43.59688927419484,172.57782499305904,activity_21767060640.gpx
1800,-43.59688910655677,172.57786304689944,activity_21767060640.gpx
1801,-43.59689237549901,172.5779060460627,activity_21767060640.gpx
1802,-43.59689329750836,172.5779324490577,activity_21767060640.gpx
1803,-43.596893129870296,172.57796823978424,activity_21767060640.gpx
1804,-43.596893046051264,172.57800654508173,activity_21767060640.gpx
1805,-43.59689589589834,172.57803244516253,activity_21767060640.gpx
1806,-43.59689924865961,172.5780646316707,activity_21767060640.gpx
1807,-43.596905367448926,172.5781013444066,activity_21767060640.gpx
1808,-43.596908720210195,172.57812439464033,activity_21767060640.gpx
1809,-43.5969103127718,172.5781523063779,activity_21767060640.gpx
1810,-43.596921879798174,172.57818843238056,activity_21767060640.gpx
1811,-43.59692992642522,172.57821408100426,activity_21767060640.gpx
1812,-43.59693503938615,172.57824651896954,activity_21767060640.gpx
1813,-43.59694526530802,172.57828306406736,activity_21767060640.gpx
1814,-43.59695163555443,172.57830762304366,activity_21767060640.gpx
1815,-43.596956664696336,172.57833905518055,activity_21767060640.gpx
1816,-43.596967812627554,172.57837526500225,activity_21767060640.gpx
1817,-43.59697460196912,172.57839948870242,activity_21767060640.gpx
1818,-43.59698390588164,172.57843234576285,activity_21767060640.gpx
1819,-43.596993796527386,172.57846847176552,activity_21767060640.gpx
1820,-43.59699890948832,172.5784932821989,activity_21767060640.gpx
1821,-43.597008967772126,172.57852219976485,activity_21767060640.gpx
1822,-43.59702003188431,172.5785551406443,activity_21767060640.gpx
1823,-43.597026569768786,172.57857827469707,activity_21767060640.gpx
1824,-43.597030928358436,172.57860870100558,activity_21767060640.gpx
1825,-43.59703939408064,172.57864373736084,activity_21767060640.gpx
1826,-43.59705070964992,172.57866888307035,activity_21767060640.gpx
1827,-43.59705020673573,172.57869587279856,activity_21767060640.gpx
1828,-43.5970620252192,172.57872722111642,activity_21767060640.gpx
1829,-43.597072418779135,172.578757815063,activity_21767060640.gpx
1830,-43.59707015566528,172.57878061383963,activity_21767060640.gpx
1831,-43.59708088450134,172.57881221361458,activity_21767060640.gpx
1832,-43.59709220007062,172.57883928716183,activity_21767060640.gpx
1833,-43.59709278680384,172.5788584817201,activity_21767060640.gpx
1834,-43.59709613956511,172.5788868125528,activity_21767060640.gpx
1835,-43.59710653312504,172.57891807705164,activity_21767060640.gpx
1836,-43.59711709432304,172.57894498296082,activity_21767060640.gpx
1837,-43.59712346456945,172.5789652671665,activity_21767060640.gpx
1838,-43.597138887271285,172.57899845950305,activity_21767060640.gpx
1839,-43.59714701771736,172.57902427576482,activity_21767060640.gpx
1840,-43.597146179527044,172.57904740981758,activity_21767060640.gpx
1841,-43.5971571598202,172.5790770817548,activity_21767060640.gpx
1842,-43.597166296094656,172.57910465821624,activity_21767060640.gpx
1843,-43.597166212275624,172.57912930101156,activity_21767060640.gpx
1844,-43.597178449854255,172.57915905676782,activity_21767060640.gpx
1845,-43.59718658030033,172.57918923161924,activity_21767060640.gpx
1846,-43.59718766994774,172.5792116113007,activity_21767060640.gpx
1847,-43.59719353727996,172.57924555800855,activity_21767060640.gpx
1848,-43.59719630330801,172.57927363738418,activity_21767060640.gpx
1849,-43.59720108099282,172.57929392158985,activity_21767060640.gpx
1850,-43.597206277772784,172.57931797765195,activity_21767060640.gpx
1851,-43.597209211438894,172.57934312336147,activity_21767060640.gpx
1852,-43.59721390530467,172.57936441339552,activity_21767060640.gpx
1853,-43.597217090427876,172.57939014583826,activity_21767060640.gpx
1854,-43.59722119756043,172.5794206559658,activity_21767060640.gpx
1855,-43.597228322178125,172.57945460267365,activity_21767060640.gpx
1856,-43.597224885597825,172.5794880464673,activity_21767060640.gpx
1857,-43.597232680767775,172.57952040061355,activity_21767060640.gpx
1858,-43.59724265523255,172.57954236119986,activity_21767060640.gpx
1859,-43.59725640155375,172.57955258712173,activity_21767060640.gpx
1860,-43.59726117923856,172.5795654952526,activity_21767060640.gpx
1861,-43.59725740738213,172.57957555353642,activity_21767060640.gpx
1862,-43.59725740738213,172.57957555353642,activity_21767060640.gpx
1863,-43.59725447371602,172.5795985199511,activity_21767060640.gpx
1864,-43.597260592505336,172.57959491573274,activity_21767060640.gpx
1865,-43.597260508686304,172.57958762347698,activity_21767060640.gpx
1866,-43.597255731001496,172.57957345806062,activity_21767060640.gpx
1867,-43.597257658839226,172.57956859655678,activity_21767060640.gpx
1868,-43.5972520429641,172.57956742309034,activity_21767060640.gpx
1869,-43.59725673682988,172.57957094348967,activity_21767060640.gpx
1870,-43.59725950285792,172.57957278750837,activity_21767060640.gpx
1871,-43.59725330024958,172.5795728713274,activity_21767060640.gpx
1872,-43.59725589863956,172.57958577945828,activity_21767060640.gpx
1873,-43.59725740738213,172.57958519272506,activity_21767060640.gpx
1874,-43.597252210602164,172.57958167232573,activity_21767060640.gpx
1875,-43.59724466688931,172.5795942451805,activity_21767060640.gpx
1876,-43.59725749120116,172.5796093326062,activity_21767060640.gpx
1877,-43.59726243652403,172.5796188879758,activity_21767060640.gpx
1878,-43.597265873104334,172.57962961681187,activity_21767060640.gpx
1879,-43.59727593138814,172.5796492304653,activity_21767060640.gpx
1880,-43.59728196635842,172.5796680059284,activity_21767060640.gpx
1881,-43.59728464856744,172.5796902179718,activity_21767060640.gpx
1882,-43.59729210846126,172.57972215302289,activity_21767060640.gpx
1883,-43.59729588031769,172.57974629290402,activity_21767060640.gpx
1884,-43.597296718508005,172.57976775057614,activity_21767060640.gpx
1885,-43.59730476513505,172.5797972548753,activity_21767060640.gpx
1886,-43.597306022420526,172.57981644943357,activity_21767060640.gpx
1887,-43.597311805933714,172.5798490550369,activity_21767060640.gpx
1888,-43.59731792472303,172.57987688295543,activity_21767060640.gpx
1889,-43.597317254170775,172.57990001700819,activity_21767060640.gpx
1890,-43.597320690751076,172.57993220351636,activity_21767060640.gpx
1891,-43.59732094220817,172.57994988933206,activity_21767060640.gpx
1892,-43.597327480092645,172.57997981272638,activity_21767060640.gpx
1893,-43.597334353253245,172.58000697009265,activity_21767060640.gpx
1894,-43.59733301214874,172.5800301041454,activity_21767060640.gpx
1895,-43.597340639680624,172.58006304502487,activity_21767060640.gpx
1896,-43.597344662994146,172.58008550852537,activity_21767060640.gpx
1897,-43.597344662994146,172.58010570891201,activity_21767060640.gpx
1898,-43.59735446982086,172.5801334530115,activity_21767060640.gpx
1899,-43.59735698439181,172.58015398867428,activity_21767060640.gpx
1900,-43.59736058861017,172.58017812855542,activity_21767060640.gpx
1901,-43.59736880287528,172.58020939305425,activity_21767060640.gpx
1902,-43.59737131744623,172.58023194037378,activity_21767060640.gpx
1903,-43.597373496741056,172.58026177994907,activity_21767060640.gpx
1904,-43.59738003462553,172.58029136806726,activity_21767060640.gpx
1905,-43.597374921664596,172.5803102273494,activity_21767060640.gpx
1906,-43.597378861159086,172.58034308440983,activity_21767060640.gpx
1907,-43.59738456085324,172.58037292398512,activity_21767060640.gpx
1908,-43.59738137573004,172.5803934596479,activity_21767060640.gpx
1909,-43.59738833270967,172.58042874746025,activity_21767060640.gpx
1910,-43.597393026575446,172.58045649155974,activity_21767060640.gpx
1911,-43.59739428386092,172.58048314601183,activity_21767060640.gpx
1912,-43.59739922918379,172.58051139302552,activity_21767060640.gpx
1913,-43.59740300104022,172.58053687401116,activity_21767060640.gpx
1914,-43.59740450978279,172.58056009188294,activity_21767060640.gpx
1915,-43.59740987420082,172.58058406412601,activity_21767060640.gpx
1916,-43.59741331078112,172.58060635998845,activity_21767060640.gpx
1917,-43.59741331078112,172.58062463253736,activity_21767060640.gpx
1918,-43.59741716645658,172.58065338246524,activity_21767060640.gpx
1919,-43.597418842837214,172.58067224174738,activity_21767060640.gpx
1920,-43.59741725027561,172.58069512434304,activity_21767060640.gpx
1921,-43.597422279417515,172.58072504773736,activity_21767060640.gpx
1922,-43.59742496162653,172.58075119927526,activity_21767060640.gpx
1923,-43.59742018394172,172.58077416568995,activity_21767060640.gpx
1924,-43.59742102213204,172.58080727420747,activity_21767060640.gpx
1925,-43.59742403961718,172.58083359338343,activity_21767060640.gpx
1926,-43.597421357408166,172.58085446432233,activity_21767060640.gpx
1927,-43.59742655418813,172.58088991977274,activity_21767060640.gpx
1928,-43.597433511167765,172.5809141434729,activity_21767060640.gpx
1929,-43.59743217006326,172.58093861863017,activity_21767060640.gpx
1930,-43.59743778593838,172.58097507990897,activity_21767060640.gpx
1931,-43.597443234175444,172.5809999741614,activity_21767060640.gpx
1932,-43.59743929468095,172.58102159947157,activity_21767060640.gpx
1933,-43.59744692221284,172.58105185814202,activity_21767060640.gpx
1934,-43.597453124821186,172.58108044043183,activity_21767060640.gpx
1935,-43.59745102934539,172.58110315538943,activity_21767060640.gpx
1936,-43.59745807014406,172.58113458752632,activity_21767060640.gpx
1937,-43.597461422905326,172.5811646785587,activity_21767060640.gpx
1938,-43.59745706431568,172.58118940517306,activity_21767060640.gpx
1939,-43.59746276400983,172.5812259502709,activity_21767060640.gpx
1940,-43.59746687114239,172.5812524370849,activity_21767060640.gpx
1941,-43.59746544621885,172.58127573877573,activity_21767060640.gpx
1942,-43.5974748339504,172.58130700327456,activity_21767060640.gpx
1943,-43.59748321585357,172.5813303887844,activity_21767060640.gpx
1944,-43.59748254530132,172.58135410957038,activity_21767060640.gpx
1945,-43.5974904242903,172.58138713426888,activity_21767060640.gpx
1946,-43.59749587252736,172.5814117770642,activity_21767060640.gpx
1947,-43.597492603585124,172.58143482729793,activity_21767060640.gpx
1948,-43.59750039875507,172.5814686063677,activity_21767060640.gpx
1949,-43.59750509262085,172.58149668574333,activity_21767060640.gpx
1950,-43.59749989584088,172.58152350783348,activity_21767060640.gpx
1951,-43.59749880619347,172.58156189695,activity_21767060640.gpx
1952,-43.59749880619347,172.5815928261727,activity_21767060640.gpx
1953,-43.597494615241885,172.58161612786353,activity_21767060640.gpx
1954,-43.59749838709831,172.58164982311428,activity_21767060640.gpx
1955,-43.59750274568796,172.58167714811862,activity_21767060640.gpx
1956,-43.597494615241885,172.58170044980943,activity_21767060640.gpx
1957,-43.59750173985958,172.58173489943147,activity_21767060640.gpx
1958,-43.597510708495975,172.58176608011127,activity_21767060640.gpx
1959,-43.59750836156309,172.58179114200175,activity_21767060640.gpx
1960,-43.59751431271434,172.58182634599507,activity_21767060640.gpx
1961,-43.597521018236876,172.58185878396034,activity_21767060640.gpx
1962,-43.5975181683898,172.58188124746084,activity_21767060640.gpx
1963,-43.59752571210265,172.58191544562578,activity_21767060640.gpx
1964,-43.59753183089197,172.58194394409657,activity_21767060640.gpx
1965,-43.59752990305424,172.58196422830224,activity_21767060640.gpx
1966,-43.59753342345357,172.5819960795343,activity_21767060640.gpx
1967,-43.597538117319345,172.58203220553696,activity_21767060640.gpx
1968,-43.59753484837711,172.5820531602949,activity_21767060640.gpx
1969,-43.59753778204322,172.58208953775465,activity_21767060640.gpx
1970,-43.59754214063287,172.58212759159505,activity_21767060640.gpx
1971,-43.59753753058612,172.58215206675231,activity_21767060640.gpx
1972,-43.597544487565756,172.58219121024013,activity_21767060640.gpx
1973,-43.597548846155405,172.58222281001508,activity_21767060640.gpx
1974,-43.59754532575607,172.58224468678236,activity_21767060640.gpx
1975,-43.59754817560315,172.5822804775089,activity_21767060640.gpx
1976,-43.597553204745054,172.58231073617935,activity_21767060640.gpx
1977,-43.597550773993134,172.58233420550823,activity_21767060640.gpx
1978,-43.59755580313504,172.582365302369,activity_21767060640.gpx
1979,-43.59755949117243,172.582396985963,activity_21767060640.gpx
1980,-43.59755999408662,172.58241693489254,activity_21767060640.gpx
1981,-43.59756175428629,172.58244467899203,activity_21767060640.gpx
1982,-43.59756703488529,172.5824794638902,activity_21767060640.gpx
1983,-43.59756879508495,172.5824963953346,activity_21767060640.gpx
1984,-43.59757198020816,172.5825204513967,activity_21767060640.gpx
1985,-43.59758522361517,172.58255649358034,activity_21767060640.gpx
1986,-43.597596706822515,172.58257191628218,activity_21767060640.gpx
1987,-43.597598634660244,172.58259169757366,activity_21767060640.gpx
1988,-43.59761212952435,172.5826121494174,activity_21767060640.gpx
1989,-43.597627049311996,172.58263846859336,activity_21767060640.gpx
1990,-43.59763073734939,172.5826584175229,activity_21767060640.gpx
1991,-43.59765253029764,172.58268054574728,activity_21767060640.gpx
1992,-43.597662169486284,172.58269756101072,activity_21767060640.gpx
1993,-43.597670048475266,172.58270619437099,activity_21767060640.gpx
1994,-43.59767407178879,172.5827244669199,activity_21767060640.gpx
1995,-43.597685135900974,172.58273561485112,activity_21767060640.gpx
1996,-43.597693433985114,172.5827419012785,activity_21767060640.gpx
1997,-43.597699385136366,172.58274835534394,activity_21767060640.gpx
1998,-43.59770407900214,172.58275849744678,activity_21767060640.gpx
1999,-43.597710030153394,172.58277182467282,activity_21767060640.gpx
2000,-43.59771338291466,172.5827884208411,activity_21767060640.gpx
2001,-43.597733080387115,172.58280702866614,activity_21767060640.gpx
2002,-43.5977544542402,172.58281926624477,activity_21767060640.gpx
2003,-43.59777482226491,172.58283535949886,activity_21767060640.gpx
2004,-43.59780315309763,172.5828402210027,activity_21767060640.gpx
2005,-43.59782762825489,172.58283879607916,activity_21767060640.gpx
2006,-43.59784715808928,172.5828381255269,activity_21767060640.gpx
2007,-43.59787607565522,172.58282639086246,activity_21767060640.gpx
2008,-43.59789946116507,172.58280987851322,activity_21767060640.gpx
2009,-43.59792301431298,172.58280208334327,activity_21767060640.gpx
2010,-43.59794874675572,172.5827778596431,activity_21767060640.gpx
2011,-43.59796576201916,172.58275288157165,activity_21767060640.gpx
2012,-43.5979806818068,172.58273201063275,activity_21767060640.gpx
2013,-43.59799426048994,172.58270191960037,activity_21767060640.gpx
2014,-43.59800725243986,172.58266679942608,activity_21767060640.gpx
2015,-43.59800691716373,172.58263704366982,activity_21767060640.gpx
2016,-43.59801571816206,172.58260703645647,activity_21767060640.gpx
2017,-43.59802368097007,172.58256889879704,activity_21767060640.gpx
2018,-43.59802896156907,172.58254065178335,activity_21767060640.gpx
2019,-43.59804295934737,172.58251391351223,activity_21767060640.gpx
2020,-43.59806064516306,172.58248197846115,activity_21767060640.gpx
2021,-43.598072128370404,172.58245415054262,activity_21767060640.gpx
2022,-43.59808503650129,172.5824271608144,activity_21767060640.gpx
2023,-43.59809769317508,172.58239740505815,activity_21767060640.gpx
2024,-43.5981033090502,172.5823676493019,activity_21767060640.gpx
2025,-43.59811554662883,172.58234250359237,activity_21767060640.gpx
2026,-43.59812870621681,172.58230855688453,activity_21767060640.gpx
2027,-43.59814211726189,172.58228148333728,activity_21767060640.gpx
2028,-43.59815628267825,172.58225927129388,activity_21767060640.gpx
2029,-43.598168436437845,172.58222507312894,activity_21767060640.gpx
2030,-43.59818235039711,172.5821901205927,activity_21767060640.gpx
2031,-43.598194839432836,172.58216598071158,activity_21767060640.gpx
2032,-43.59820581972599,172.58213815279305,activity_21767060640.gpx
2033,-43.59821160323918,172.582101020962,activity_21767060640.gpx
2034,-43.5982087533921,172.58206766098738,activity_21767060640.gpx
2035,-43.59821327961981,172.58203513920307,activity_21767060640.gpx
2036,-43.59820883721113,172.58200697600842,activity_21767060640.gpx
2037,-43.59819936566055,172.58197353221476,activity_21767060640.gpx
2038,-43.59819064848125,172.5819467101246,activity_21767060640.gpx
2039,-43.598183523863554,172.58191879838705,activity_21767060640.gpx
2040,-43.598174136132,172.58188761770725,activity_21767060640.gpx
2041,-43.59816617332399,172.58186356164515,activity_21767060640.gpx
2042,-43.598161144182086,172.58184109814465,activity_21767060640.gpx
2043,-43.59815544448793,172.58181855082512,activity_21767060640.gpx
2044,-43.598144045099616,172.58180195465684,activity_21767060640.gpx
2045,-43.59813197515905,172.58179617114365,activity_21767060640.gpx
2046,-43.598126359283924,172.5817835982889,activity_21767060640.gpx
2047,-43.598111188039184,172.58175518363714,activity_21767060640.gpx
2048,-43.59810087829828,172.58173062466085,activity_21767060640.gpx
2049,-43.598097022622824,172.58170790970325,activity_21767060640.gpx
2050,-43.59808495268226,172.581680836156,activity_21767060640.gpx
2051,-43.59806642867625,172.58167195133865,activity_21767060640.gpx
2052,-43.59805092215538,172.58165393024683,activity_21767060640.gpx
2053,-43.59804195351899,172.58162526413798,activity_21767060640.gpx
2054,-43.598025189712644,172.5815901439637,activity_21767060640.gpx
2055,-43.59801119193435,172.5815623998642,activity_21767060640.gpx
2056,-43.59800172038376,172.58153582923114,activity_21767060640.gpx
2057,-43.59798344783485,172.58149987086654,activity_21767060640.gpx
2058,-43.59797070734203,172.58147472515702,activity_21767060640.gpx
2059,-43.597965175285935,172.58145201019943,activity_21767060640.gpx
2060,-43.597949501127005,172.58141722530127,activity_21767060640.gpx
2061,-43.59794187359512,172.58138311095536,activity_21767060640.gpx
2062,-43.59793961048126,172.58135402575135,activity_21767060640.gpx
2063,-43.59792879782617,172.58131454698741,activity_21767060640.gpx
2064,-43.59791982918978,172.58128261193633,activity_21767060640.gpx
2065,-43.59791806899011,172.5812455639243,activity_21767060640.gpx
2066,-43.597911447286606,172.58120943792164,activity_21767060640.gpx
2067,-43.5979029815644,172.58118010126054,activity_21767060640.gpx
2068,-43.59790130518377,172.58115495555103,activity_21767060640.gpx
2069,-43.597885966300964,172.5811170693487,activity_21767060640.gpx
2070,-43.59787096269429,172.58109125308692,activity_21767060640.gpx
2071,-43.597863083705306,172.58106417953968,activity_21767060640.gpx
